Date,Open,High,Low,Close,Volume,Adj Close
2012-10-24,15.924,16.07999,15.87601,15.948,20725100,5.40152
2012-10-23,16.17599,16.19999,15.924,15.96,26912600,5.40558
2012-10-22,16.056,16.21201,15.948,16.16399,30894100,5.47467
2012-10-19,16.10399,16.15199,16.032,16.11599,23204300,5.45842
2012-10-18,16.056,16.27201,16.02,16.21201,36674700,5.3973
2012-10-17,15.924,16.056,15.87601,16.032,28081400,5.33736
2012-10-16,15.75599,16.02,15.68399,15.86401,29110200,5.28144
2012-10-15,15.96,15.972,15.65999,15.71999,20533100,5.23349
2012-10-12,15.924,16.11599,15.85201,15.948,23374500,5.3094
2012-10-11,15.96,15.96,15.81601,15.86401,22060300,5.28144
2012-10-10,15.948,15.96,15.84001,15.948,22985900,5.3094
2012-10-09,15.60,15.996,15.60,15.948,37973500,5.3094
2012-10-08,15.76799,15.87601,15.48,15.552,24511400,5.17756
2012-10-05,15.75599,15.75599,15.75599,15.75599,000,5.24548
2012-10-04,15.75599,15.75599,15.75599,15.75599,000,5.24548
2012-10-03,15.75599,15.75599,15.75599,15.75599,000,5.24548
2012-10-02,15.75599,15.75599,15.75599,15.75599,000,5.24548
2012-10-01,15.75599,15.75599,15.75599,15.75599,000,5.24548
2012-09-28,15.54,15.78001,15.46801,15.75599,34780600,5.24548
2012-09-27,15.168,15.912,15.156,15.63599,49625100,5.20553
2012-09-26,15.29999,15.34801,15.12,15.168,16309800,5.04972
2012-09-25,15.45601,15.45601,15.23999,15.28799,22769400,5.08967
2012-09-24,15.38401,15.60,15.108,15.492,41254500,5.15759
2012-09-21,15.60,15.63599,15.39601,15.45601,36290900,5.14561
2012-09-20,15.972,15.972,15.60,15.612,41782100,5.19754
2012-09-19,16.22401,16.28401,15.85201,16.008,42473300,5.32938
2012-09-18,16.416,16.416,16.18799,16.21201,28224400,5.3973
2012-09-17,16.824,16.824,16.416,16.452,26430100,5.47719
2012-09-14,16.776,16.96799,16.63199,16.86,35314000,5.61302
2012-09-13,16.75201,16.836,16.66801,16.66801,18994700,5.54911
2012-09-12,16.896,16.97999,16.63199,16.776,28213100,5.58506
2012-09-11,16.812,16.86,16.69201,16.824,20145400,5.60104
2012-09-10,17.03999,17.07601,16.74001,16.884,54553600,5.62101
2012-09-07,16.55999,17.28,16.51199,17.05199,64912300,5.67694
2012-09-06,16.356,16.49999,16.27201,16.476,23860300,5.48518
2012-09-05,16.61999,16.64401,16.24801,16.344,39672600,5.44124
2012-09-04,17.05199,17.10001,16.58399,16.64401,47866900,5.54112
2012-09-03,17.06399,17.16001,17.01599,17.05199,23300300,5.67694
2012-08-31,17.08801,17.316,17.02799,17.02799,19726600,5.66895
2012-08-30,16.99199,17.244,16.97999,17.13601,20706700,5.70491
2012-08-29,17.16001,17.18401,17.02799,17.13601,16009000,5.70491
2012-08-28,16.95599,17.352,16.836,17.244,36658700,5.74086
2012-08-27,17.232,17.244,16.86,16.93199,38651700,5.63699
2012-08-24,17.50801,17.52001,17.232,17.244,43356400,5.74086
2012-08-23,17.61601,17.688,17.44799,17.54401,30249000,5.84074
2012-08-22,17.76,17.772,17.53201,17.60401,28842000,5.86072
2012-08-21,17.81999,17.85599,17.688,17.748,30002600,5.90865
2012-08-20,17.98801,18.00001,17.676,17.81999,35895100,5.93262
2012-08-17,17.89199,18.12,17.85599,18.072,23960900,6.01652
2012-08-16,18.03601,18.04801,17.83199,17.89199,33826400,5.95659
2012-08-15,18.192,18.28799,18.01201,18.12,26759100,6.0325
2012-08-14,18.03601,18.35999,17.92799,18.31199,41557300,6.09642
2012-08-13,18.12,18.204,18.02401,18.03601,24881000,6.00454
2012-08-10,18.084,18.204,18.084,18.096,24306700,6.02451
2012-08-09,18.03601,18.04801,17.89199,18.04801,19756900,6.00853
2012-08-08,17.94001,18.06001,17.92799,18.04801,27081600,6.00853
2012-08-07,18.108,18.18,17.92799,17.95201,36823800,5.97658
2012-08-06,18.156,18.26399,18.12,18.12,35323100,6.0325
2012-08-03,18.18,18.22799,18.03601,18.18,21746700,6.05248
2012-08-02,18.192,18.23999,18.072,18.192,20523400,6.05647
2012-08-01,18.096,18.26399,18.00001,18.192,28078200,6.05647
2012-07-31,17.86799,18.156,17.83199,18.12,35282200,6.0325
2012-07-30,17.712,18.084,17.712,17.81999,27285400,5.93262
2012-07-27,17.664,17.92799,17.58001,17.70,25265800,5.89268
2012-07-26,17.56801,17.772,17.53201,17.58001,16796800,5.85273
2012-07-25,17.76,17.84399,17.54401,17.56801,22672400,5.84873
2012-07-24,17.70,17.96401,17.688,17.76,23257300,5.91265
2012-07-23,17.712,17.772,17.59201,17.772,34673700,5.91664
2012-07-20,17.84399,17.95201,17.784,17.81999,24591500,5.93262
2012-07-19,17.98801,18.12,17.85599,18.02401,31395100,6.00054
2012-07-18,17.97601,18.03601,17.81999,18.01201,17421000,5.99655
2012-07-17,17.81999,18.04801,17.784,18.03601,21104900,6.00454
2012-07-16,18.00001,18.084,17.81999,17.81999,25022000,5.93262
2012-07-13,17.76,18.168,17.70,17.97601,25505200,5.98456
2012-07-12,17.784,17.92799,17.58001,17.85599,44865900,5.94461
2012-07-11,17.83199,17.96401,17.736,17.83199,17382300,5.93662
2012-07-10,17.664,18.03601,17.652,17.89199,28502700,5.95659
2012-07-09,18.072,18.072,17.652,17.652,37083300,5.8767
2012-07-06,17.94001,18.23999,17.70,18.168,38120700,6.04848
2012-07-05,18.27599,18.39601,18.18,18.22799,23707400,6.06845
2012-07-04,18.156,18.576,18.156,18.33599,45543000,6.10441
2012-07-03,18.132,18.33599,18.02401,18.156,28506900,6.04449
2012-07-02,18.27599,18.27599,18.00001,18.18,35860600,6.05248
2012-06-29,17.724,18.27599,17.64,18.192,42521300,6.05647
2012-06-28,17.83199,17.95201,17.652,17.676,23235100,5.88469
2012-06-27,17.89199,17.95201,17.76,17.83199,18841200,5.93662
2012-06-26,17.772,18.01201,17.748,17.87999,31086400,5.9526
2012-06-25,17.85599,18.072,17.724,17.724,37868100,5.90067
2012-06-22,17.87999,17.87999,17.87999,17.87999,000,5.9526
2012-06-21,18.26399,18.27599,17.83199,17.87999,33369500,5.9526
2012-06-20,18.39601,18.60,18.23999,18.27599,33110100,6.08443
2012-06-19,18.18,18.44401,18.132,18.29999,34542600,6.09242
2012-06-18,18.168,18.27599,18.072,18.25199,45788100,6.07644
2012-06-15,17.652,18.42001,17.652,18.192,97448000,6.05647
2012-06-14,17.712,17.772,17.53201,17.56801,30062100,5.84873
2012-06-13,17.49599,17.89199,17.39999,17.80799,59930800,5.92863
2012-06-12,17.64,17.736,17.34,17.43599,68694900,5.80478
2012-06-11,17.81999,17.91599,17.664,17.748,61173300,5.90865
2012-06-08,18.29999,18.32399,17.724,17.772,91597100,5.91664
2012-06-07,18.516,18.576,18.204,18.25199,30252000,6.07644
2012-06-06,18.35999,18.42001,18.29999,18.38401,43513300,6.1204
2012-06-05,18.528,18.552,18.31199,18.31199,56711500,6.09642
2012-06-04,18.73199,18.76799,18.45601,18.48001,39577600,6.15235
2012-06-01,18.84001,19.056,18.77999,18.936,36484500,6.30417
2012-05-31,18.80401,18.92401,18.67199,18.82801,35309000,6.26821
2012-05-30,19.032,19.056,18.71999,18.84001,50025800,6.27221
2012-05-29,18.96,19.15199,18.77999,19.11599,66080700,6.36409
2012-05-28,18.74399,18.972,18.624,18.972,31611400,6.31615
2012-05-25,18.86401,18.91201,18.71999,18.74399,22793200,6.24024
2012-05-24,19.056,19.09199,18.80401,18.85201,44714500,6.2762
2012-05-23,19.16399,19.16399,19.16399,19.16399,000,6.38007
2012-05-22,18.996,19.18799,18.996,19.16399,26173200,6.38007
2012-05-21,18.86401,19.008,18.84001,18.92401,19744000,6.30017
2012-05-18,18.96,19.09199,18.79199,18.86401,36371600,6.2802
2012-05-17,18.96,19.16399,18.91201,19.12799,30733000,6.36808
2012-05-16,19.19999,19.19999,18.90001,18.91201,34630200,6.29618
2012-05-15,19.08,19.27201,18.96,19.22399,30978300,6.40004
2012-05-14,19.368,19.392,19.08,19.12799,47683500,6.36808
2012-05-11,19.35601,19.44,19.21199,19.22399,37444500,6.40004
2012-05-10,19.392,19.512,19.28401,19.35601,29820200,6.44399
2012-05-09,19.74001,19.76401,19.34401,19.392,49231100,6.45598
2012-05-08,19.872,19.896,19.74001,19.848,40349900,6.60779
2012-05-07,19.932,20.08799,19.77601,19.92,58920400,6.63176
2012-05-04,19.932,20.07599,19.884,20.05199,32324100,6.6757
2012-05-03,20.13601,20.20801,19.932,19.95599,37206600,6.64374
2012-05-02,20.06399,20.328,19.96799,20.13601,60174000,6.70367
2012-05-01,19.872,19.872,19.872,19.872,000,6.61578
2012-04-30,19.872,19.872,19.872,19.872,000,6.61578
2012-04-27,19.95599,20.10001,19.76401,19.872,38388500,6.61578
2012-04-26,20.256,20.292,19.75201,19.896,65298600,6.62377
2012-04-25,19.944,20.232,19.896,20.232,48136000,6.73563
2012-04-24,19.68001,20.54401,19.65599,20.11201,110140400,6.69568
2012-04-23,19.848,19.944,19.61999,19.70401,45476600,6.55985
2012-04-20,19.55999,19.92,19.50,19.896,59460400,6.62377
2012-04-19,19.55999,19.64399,19.44,19.63199,31655000,6.53587
2012-04-18,19.22399,19.59599,19.22399,19.512,36772000,6.49592
2012-04-17,19.368,19.476,19.17599,19.18799,27406300,6.38806
2012-04-16,19.428,19.61999,19.29601,19.416,30798300,6.46397
2012-04-13,19.61999,19.932,19.44,19.55999,77816300,6.5119
2012-04-12,19.008,19.60799,18.90001,19.59599,63539500,6.52389
2012-04-11,18.81601,19.12799,18.79199,18.996,24225000,6.32414
2012-04-10,18.86401,19.068,18.69599,19.056,45388400,6.34411
2012-04-09,19.08,19.08,18.84001,18.90001,21472600,6.29218
2012-04-06,18.84001,19.21199,18.75599,19.18799,44668900,6.38806
2012-04-05,18.85201,18.948,18.54,18.88801,42345800,6.28819
2012-04-04,18.85201,18.85201,18.85201,18.85201,000,6.2762
2012-04-03,18.85201,18.85201,18.85201,18.85201,000,6.2762
2012-04-02,18.85201,18.85201,18.85201,18.85201,000,6.2762
2012-03-30,18.75599,18.87601,18.70799,18.85201,24494300,6.2762
2012-03-29,18.936,18.936,18.552,18.68399,43514600,6.22027
2012-03-28,19.27201,19.32001,18.91201,18.936,47112800,6.30417
2012-03-27,19.33201,19.392,19.26001,19.28401,25622600,6.42002
2012-03-26,19.22399,19.29601,19.17599,19.24801,18999000,6.40804
2012-03-23,19.33201,19.35601,19.15199,19.21199,27421300,6.39605
2012-03-22,19.33201,19.53599,19.16399,19.428,41331100,6.46796
2012-03-21,19.44,19.464,19.22399,19.32001,34653000,6.43201
2012-03-20,19.58399,19.59599,19.26001,19.28401,46780500,6.42002
2012-03-19,19.60799,19.68001,19.44,19.61999,38583800,6.53188
2012-03-16,19.52399,19.69201,19.392,19.68001,38676200,6.55186
2012-03-15,19.78801,19.896,19.50,19.50,59454400,6.49193
2012-03-14,20.304,20.44799,19.72801,19.77601,101367700,6.58382
2012-03-13,20.10001,20.256,20.01599,20.22001,54727000,6.73163
2012-03-12,20.256,20.256,19.96799,20.03999,62357200,6.6717
2012-03-09,20.28,20.328,19.99199,20.244,122235600,6.73962
2012-03-08,20.304,20.59201,20.22001,20.43599,66535500,6.80354
2012-03-07,20.16001,20.43599,20.10001,20.16001,46395900,6.71166
2012-03-06,20.65201,20.76,20.28,20.34,76348600,6.77158
2012-03-05,21.03601,21.33599,20.664,20.724,80736100,6.89942
2012-03-02,20.676,21.00001,20.664,20.97601,67040200,6.98332
2012-03-01,20.49599,20.92799,20.47199,20.676,67189500,6.88345
2012-02-29,20.724,20.724,20.42399,20.51999,60600800,6.8315
2012-02-28,20.316,20.97601,20.28,20.70,106016600,6.89143
2012-02-27,20.28,20.62801,20.11201,20.304,103130900,6.7596
2012-02-24,20.02799,20.244,19.836,20.244,83889700,6.73962
2012-02-23,19.944,20.11201,19.908,19.95599,52132000,6.64374
2012-02-22,19.78801,19.97999,19.72801,19.944,73128400,6.63975
2012-02-21,19.77601,19.848,19.60799,19.78801,34621000,6.58781
2012-02-20,20.08799,20.10001,19.72801,19.74001,51657000,6.57183
2012-02-17,19.848,19.884,19.68001,19.74001,34719000,6.57183
2012-02-16,19.944,20.02799,19.63199,19.74001,63058600,6.57183
2012-02-15,19.908,20.11201,19.74001,19.944,46380800,6.63975
2012-02-14,19.97999,20.06399,19.78801,19.92,25009100,6.63176
2012-02-13,20.14801,20.17201,19.896,20.01599,49551400,6.66371
2012-02-10,20.16001,20.376,20.16001,20.292,41960000,6.7556
2012-02-09,20.28,20.28,20.28,20.28,000,6.75161
2012-02-08,19.896,20.41199,19.896,20.28,39691600,6.75161
2012-02-07,20.08799,20.13601,19.848,19.908,28128600,6.62776
2012-02-06,20.39999,20.42399,20.12401,20.19601,36358900,6.72364
2012-02-03,20.232,20.44799,20.03999,20.38799,52983800,6.78756
2012-02-02,19.80,20.352,19.74001,20.304,56361200,6.7596
2012-02-01,19.896,20.16001,19.71601,19.74001,42660600,6.57183
2012-01-31,20.06399,20.16001,19.80,19.96799,39920300,6.64773
2012-01-30,20.17201,20.328,19.95599,20.05199,76720500,6.6757
2012-01-27,20.13601,20.13601,20.13601,20.13601,000,6.70367
2012-01-26,20.13601,20.13601,20.13601,20.13601,000,6.70367
2012-01-25,20.13601,20.13601,20.13601,20.13601,000,6.70367
2012-01-24,20.13601,20.13601,20.13601,20.13601,000,6.70367
2012-01-23,20.13601,20.13601,20.13601,20.13601,000,6.70367
2012-01-20,20.07599,20.328,19.58399,20.13601,135170000,6.70367
2012-01-19,18.936,18.936,18.936,18.936,000,6.30417
2012-01-18,18.936,18.936,18.936,18.936,000,6.30417
2012-01-17,18.936,18.936,18.936,18.936,000,6.30417
2012-01-16,18.936,18.936,18.936,18.936,000,6.30417
2012-01-13,18.936,18.936,18.936,18.936,000,6.30417
2012-01-12,18.936,18.936,18.936,18.936,000,6.30417
2012-01-11,18.936,18.936,18.936,18.936,000,6.30417
2012-01-10,18.936,18.936,18.936,18.936,000,6.30417
2012-01-09,18.43201,18.972,18.29999,18.936,50950300,6.30417
2012-01-06,18.42001,18.612,18.18,18.42001,30678000,6.13238
2012-01-05,18.192,18.65999,18.156,18.46801,56236000,6.14836
2012-01-04,18.70799,18.70799,18.18,18.192,34078600,6.05647
2012-01-03,18.42001,18.70799,18.35999,18.70799,60246600,6.22826
2012-01-02,18.42001,18.70799,18.35999,18.70799,60246600,6.22826
2011-12-30,18.42001,18.70799,18.35999,18.70799,60246600,6.22826
2011-12-29,18.29999,18.504,18.25199,18.37201,29627700,6.1164
2011-12-28,18.504,18.67199,18.12,18.35999,26076500,6.1124
2011-12-27,18.49201,18.73199,18.48001,18.576,31978900,6.18431
2011-12-26,18.48001,18.636,18.40801,18.504,16998000,6.16034
2011-12-23,18.516,18.73199,18.43201,18.504,22916700,6.16034
2011-12-22,18.37201,18.67199,18.23999,18.54,25309200,6.17233
2011-12-21,18.564,18.74399,18.37201,18.40801,33778600,6.12839
2011-12-20,18.35999,18.68399,18.32399,18.39601,21804400,6.12439
2011-12-19,18.204,18.552,18.02401,18.42001,29514400,6.13238
2011-12-16,18.096,18.46801,17.91599,18.33599,36259800,6.10441
2011-12-15,18.612,18.69599,18.02401,18.06001,44406400,6.01253
2011-12-14,18.81601,18.91201,18.60,18.71999,19568100,6.23225
2011-12-13,18.96,19.11599,18.76799,18.81601,43777000,6.26422
2011-12-12,19.032,19.15199,18.86401,19.008,19890700,6.32813
2011-12-09,19.056,19.15199,18.948,19.02,20013100,6.33213
2011-12-08,19.26001,19.35601,18.972,19.12799,43096700,6.36808
2011-12-07,19.08,19.38,19.032,19.26001,34243000,6.41203
2011-12-06,19.13999,19.13999,19.13999,19.13999,000,6.37208
2011-12-05,19.12799,19.24801,18.84001,19.13999,26148400,6.37208
2011-12-02,18.972,19.22399,18.88801,19.13999,41900500,6.37208
2011-12-01,19.11599,19.52399,19.02,19.056,94886100,6.34411
2011-11-30,19.13999,19.15199,18.576,18.612,44157800,6.1963
2011-11-29,19.12799,19.21199,18.96,19.15199,36056400,6.37607
2011-11-28,18.984,19.10399,18.85201,18.936,22609600,6.30417
2011-11-25,18.87601,19.032,18.82801,18.948,19460200,6.30816
2011-11-24,18.85201,19.10399,18.70799,19.008,27985200,6.32813
2011-11-23,19.32001,19.368,18.86401,18.91201,43532700,6.29618
2011-11-22,19.08,19.34401,18.984,19.26001,30601300,6.41203
2011-11-21,19.16399,19.16399,18.96,19.13999,31504100,6.37208
2011-11-18,19.068,19.29601,19.032,19.13999,33147300,6.37208
2011-11-17,19.29601,19.35601,19.12799,19.17599,25256100,6.38406
2011-11-16,19.76401,19.77601,19.16399,19.23601,45912200,6.40404
2011-11-15,20.01599,20.06399,19.65599,19.76401,50017200,6.57982
2011-11-14,20.01599,20.22001,19.884,20.07599,41299300,6.68369
2011-11-11,20.12401,20.20801,19.812,19.884,38077500,6.61977
2011-11-10,20.13601,20.364,20.03999,20.13601,36503800,6.70367
2011-11-09,20.14801,20.352,20.01599,20.328,26162500,6.76759
2011-11-08,20.08799,20.244,19.99199,20.08799,22280900,6.68768
2011-11-07,20.22001,20.304,19.944,20.06399,29854500,6.67969
2011-11-04,20.39999,20.45999,20.19601,20.376,30734500,6.78357
2011-11-03,20.53201,20.62801,20.13601,20.256,60440500,6.74362
2011-11-02,19.96799,20.54401,19.944,20.54401,43935900,6.8395
2011-11-01,20.11201,20.53201,20.01599,20.22001,41312900,6.73163
2011-10-31,20.43599,20.49599,19.95599,20.256,32663100,6.74362
2011-10-28,20.39999,20.64001,20.256,20.43599,65654200,6.80354
2011-10-27,20.12401,20.316,19.932,20.06399,33753800,6.67969
2011-10-26,19.97999,20.316,19.92,20.10001,56254800,6.69169
2011-10-25,19.824,20.12401,19.68001,19.96799,45981700,6.64773
2011-10-24,19.32001,20.00399,19.11599,19.836,55432000,6.60379
2011-10-21,19.08,19.416,18.92401,19.23601,32446400,6.40404
2011-10-20,19.19999,19.23601,18.84001,18.96,21302500,6.31215
2011-10-19,19.33201,19.53599,19.21199,19.27201,18979000,6.41603
2011-10-18,19.69201,19.72801,19.18799,19.22399,31798100,6.40004
2011-10-17,19.77601,20.05199,19.70401,19.848,26983300,6.60779
2011-10-14,19.54799,19.70401,19.34401,19.63199,20033800,6.53587
2011-10-13,19.50,19.71601,19.464,19.61999,33422900,6.53188
2011-10-12,18.65999,19.68001,18.588,19.63199,63238400,6.53587
2011-10-11,19.19999,19.30801,18.648,18.77999,49455100,6.25222
2011-10-10,19.13999,19.24801,18.54,18.60,48304700,6.1923
2011-09-30,19.29601,19.464,19.19999,19.24801,32726100,6.40804
2011-09-29,19.08,19.35601,19.008,19.24801,26071500,6.40804
2011-09-28,19.53599,19.53599,19.08,19.19999,22280400,6.39205
2011-09-27,19.44,19.55999,19.09199,19.404,31707100,6.45997
2011-09-26,19.71601,20.11201,19.17599,19.24801,45651000,6.40804
2011-09-23,19.69201,20.19601,19.59599,19.944,34977200,6.63975
2011-09-22,20.256,20.328,20.01599,20.03999,36045500,6.6717
2011-09-21,20.08799,20.64001,19.932,20.47199,42321300,6.81552
2011-09-20,19.86,20.304,19.80,20.08799,17770000,6.68768
2011-09-19,20.17201,20.18401,19.872,19.92,24422000,6.63176
2011-09-16,19.97999,20.51999,19.944,20.39999,85140900,6.79156
2011-09-15,19.74001,20.01599,19.69201,19.872,39316000,6.61578
2011-09-14,19.848,19.908,19.392,19.70401,33921000,6.55985
2011-09-13,19.44,19.836,19.392,19.824,23778400,6.5998
2011-09-09,19.97999,20.244,19.64399,19.77601,24567300,6.58382
2011-09-08,19.99199,20.08799,19.824,19.884,23216600,6.61977
2011-09-07,19.78801,20.11201,19.60799,19.99199,29968600,6.65572
2011-09-06,19.61999,19.812,19.55999,19.63199,26151600,6.53587
2011-09-05,19.92,20.01599,19.63199,19.74001,31861100,6.57183
2011-09-01,20.22001,20.45999,20.14801,20.316,26416100,6.76359
2011-08-31,20.03999,20.42399,19.86,20.22001,30052000,6.73163
2011-08-30,20.18401,20.54401,20.00399,20.01599,50689200,6.66371
2011-08-29,20.39999,20.39999,19.872,20.06399,104111100,6.67969
2011-08-26,20.64001,20.86799,20.55601,20.85599,59571800,6.94337
2011-08-25,19.80,20.84399,19.66801,20.808,107217500,6.92739
2011-08-24,20.01599,20.07599,19.61999,19.66801,28848100,6.54787
2011-08-23,19.72801,20.02799,19.64399,19.96799,24112400,6.64773
2011-08-22,19.848,19.96799,19.52399,19.70401,29508100,6.55985
2011-08-19,19.68001,19.95599,19.54799,19.92,35816000,6.63176
2011-08-18,20.49599,20.796,20.00399,20.07599,58166700,6.68369
2011-08-16,20.50799,20.748,20.376,20.45999,45577200,6.81153
2011-08-15,19.97999,20.70,19.64399,20.55601,71084800,6.8435
2011-08-12,19.78801,20.03999,19.68001,19.96799,41595000,6.64773
2011-08-11,18.996,19.77601,18.96,19.71601,43746900,6.56384
2011-08-10,19.50,19.68001,19.29601,19.30801,42159400,6.42801
2011-08-09,18.88801,19.476,18.65999,19.23601,62412000,6.40404
2011-08-08,19.464,19.812,18.90001,19.19999,57680100,6.39205
2011-08-05,19.848,19.944,19.54799,19.55999,57201300,6.5119
2011-08-04,20.268,20.64001,20.244,20.268,26501200,6.74761
2011-08-03,20.13601,20.49599,20.06399,20.232,32704000,6.73563
2011-08-02,20.45999,20.54401,20.07599,20.39999,44670600,6.79156
2011-08-01,20.64001,21.02401,20.376,20.64001,47904700,6.87146
2011-07-29,20.304,21.29999,20.03999,20.808,72232100,6.92739
2011-07-28,20.41199,20.42399,20.06399,20.22001,43270500,6.73163
2011-07-27,20.45999,20.808,20.42399,20.61601,34578200,6.86347
2011-07-26,20.256,20.76,20.16001,20.676,39915000,6.88345
2011-07-25,20.51999,20.712,20.10001,20.244,45404900,6.73962
2011-07-22,20.70,20.93999,20.58001,20.65201,28277700,6.87546
2011-07-21,21.02401,21.07201,20.60401,20.61601,43538900,6.86347
2011-07-20,21.228,21.28799,20.85599,21.04801,33623400,7.00729
2011-07-19,21.29999,21.31199,20.97601,21.04801,50539400,7.00729
2011-07-18,21.60,21.75599,21.34799,21.528,45576400,7.16709
2011-07-15,21.06001,21.84001,20.86799,21.588,86570000,7.18707
2011-07-14,21.08401,21.18,20.85599,21.096,56327700,7.02327
2011-07-13,20.70,21.26399,20.55601,21.04801,74717400,7.00729
2011-07-12,20.724,20.736,20.328,20.39999,56480900,6.79156
2011-07-11,20.86799,21.156,20.81999,20.87999,37263700,6.95136
2011-07-08,20.748,21.35999,20.664,21.02401,62116600,6.9993
2011-07-07,21.00001,21.156,20.56801,20.748,77841800,6.90741
2011-07-06,20.772,20.84399,20.45999,20.688,47572000,6.88744
2011-07-05,21.00001,21.03601,20.736,20.87999,43905000,6.95136
2011-07-04,20.38799,21.07201,20.364,21.06001,87148600,7.01129
2011-07-01,20.58001,20.58001,20.19601,20.316,57321100,6.76359
2011-06-30,20.02799,20.65201,20.00399,20.48399,63553500,6.81952
2011-06-29,20.55601,20.60401,19.896,19.95599,59669300,6.64374
2011-06-28,20.87999,20.87999,20.14801,20.44799,47584300,6.80754
2011-06-27,20.376,21.03601,20.316,20.50799,64727000,6.82751
2011-06-24,19.824,20.62801,19.80,20.38799,74379000,6.78756
2011-06-23,19.44,20.00399,19.38,19.92,38220700,6.63176
2011-06-22,19.55999,19.69201,19.416,19.512,35007000,6.49592
2011-06-21,19.27201,19.59599,19.18799,19.53599,44677300,6.50391
2011-06-20,19.08,19.24801,18.90001,19.22399,28268000,6.40004
2011-06-17,19.24801,19.34401,19.02,19.068,44082300,6.34811
2011-06-16,19.368,19.476,19.11599,19.16399,40055200,6.38007
2011-06-15,19.75201,19.944,19.512,19.512,38863200,6.49592
2011-06-14,19.55999,20.18401,19.50,19.812,64277800,6.5958
2011-06-13,19.66801,19.74001,19.33201,19.57199,37514300,6.5159
2011-06-10,19.812,20.10001,19.68001,19.836,33539500,6.60379
2011-06-09,19.92,20.17201,19.836,19.86,27699200,6.61178
2011-06-08,20.18401,20.18401,19.77601,20.02799,37038900,6.66771
2011-06-07,19.86,20.304,19.74001,20.22001,33658900,6.73163
2011-06-03,19.932,20.14801,19.78801,20.05199,35605200,6.6757
2011-06-02,20.64001,20.796,19.78801,20.03999,101284000,6.6717
2011-06-01,21.18,21.18,20.796,20.91599,41710500,6.96334
2011-05-31,21.08401,21.28799,20.60401,21.192,44607200,7.05523
2011-05-30,20.96401,21.24,20.724,21.08401,34767700,7.01928
2011-05-27,21.24,21.576,21.12,21.12,54911400,7.03126
2011-05-26,21.51601,21.71999,21.132,21.34799,67908100,7.10716
2011-05-24,21.35999,22.008,21.35999,21.79199,67181700,7.25498
2011-05-23,21.92401,21.96,21.168,21.48001,75829300,7.15111
2011-05-20,21.50401,22.30801,21.46801,22.008,71861800,7.32689
2011-05-19,21.80399,22.032,21.45601,21.51601,37923800,7.1631
2011-05-18,21.28799,22.092,21.204,21.73199,67772900,7.235
2011-05-17,20.58001,21.564,20.58001,21.43201,73660900,7.13513
2011-05-16,20.95199,21.168,20.56801,20.58001,45412900,6.85149
2011-05-13,21.00001,21.26399,20.39999,21.204,84783500,7.05922
2011-05-06,21.06001,21.40801,20.95199,21.04801,55553800,7.00729
2011-05-05,21.156,21.50401,21.144,21.27599,56687100,7.08319
2011-05-04,21.60,22.008,21.216,21.43201,90736000,7.13513
2011-05-03,21.77999,22.032,21.68399,21.86401,50931800,7.27896
2011-04-29,22.32001,22.32001,21.49201,21.84001,115314200,7.27097
2011-04-28,22.104,22.80001,22.032,22.34401,149519900,7.43876
2011-04-27,22.11599,22.536,21.70799,21.93601,122735200,7.30292
2011-04-26,21.648,22.128,21.576,22.104,89724800,7.35885
2011-04-25,21.45601,21.92401,21.24,21.69599,82632100,7.22302
2011-04-22,21.60,21.75599,21.27599,21.43201,70656400,7.13513
2011-04-21,21.84001,22.11599,21.66,21.74399,73281500,7.239
2011-04-20,22.11599,22.26001,21.49201,21.68399,112724700,7.21902
2011-04-19,22.35601,22.50,21.996,22.11599,121139000,7.36285
2011-04-18,22.404,22.65599,22.13999,22.64399,133666300,7.53863
2011-04-15,21.85201,22.524,21.77999,22.476,154550900,7.4827
2011-04-14,22.16399,22.32001,21.71999,21.82801,241747300,7.26697
2011-04-13,20.39999,21.66,20.268,21.66,166775300,7.21104
2011-04-12,20.51999,20.81999,20.364,20.47199,88976200,6.81552
2011-04-11,20.61601,21.06001,20.39999,20.43599,129903700,6.80354
2011-04-08,20.59201,20.688,20.352,20.60401,61774300,6.85948
2011-04-07,20.39999,20.84399,20.22001,20.64001,149486000,6.87146
2011-04-06,19.92,20.49599,19.92,20.39999,171704100,6.79156
2011-04-01,19.29601,19.896,19.28401,19.884,74474600,6.61977
2011-03-31,19.65599,19.75201,19.21199,19.29601,49160000,6.42402
2011-03-30,19.77601,20.03999,19.61999,19.65599,63377700,6.54386
2011-03-29,19.63199,20.10001,19.57199,19.80,111188100,6.59181
2011-03-28,19.64399,19.944,19.58399,19.59599,84771600,6.52389
2011-03-25,19.17599,19.60799,19.15199,19.512,83142700,6.49592
2011-03-24,19.30801,19.32001,19.13999,19.17599,36892700,6.38406
2011-03-23,19.15199,19.38,19.10399,19.32001,52254400,6.43201
2011-03-22,18.996,19.26001,18.77999,19.21199,58047800,6.39605
2011-03-21,18.96,19.068,18.86401,18.92401,36900300,6.30017
2011-03-18,19.068,19.068,18.90001,18.996,33464000,6.32414
2011-03-17,18.984,19.08,18.81601,18.85201,47753200,6.2762
2011-03-16,19.032,19.19999,18.88801,19.13999,55774200,6.37208
2011-03-15,19.22399,19.32001,18.84001,19.008,65521400,6.32813
2011-03-14,19.19999,19.428,19.18799,19.404,50227100,6.45997
